"company_id","building_id","floor_id","space_id","day_date","hour_num","hour_is_peak","m_cnt_event_scheduled","m_cnt_event_actual","m_cnt_people_scheduled","m_cnt_people_actual","m_sum_scheduled_duration_minutes_1_3","m_sum_scheduled_duration_minutes_4_5","m_sum_scheduled_duration_minutes_6_9","m_sum_scheduled_duration_minutes_10_17","m_sum_scheduled_duration_minutes_18_plus","m_sum_duration_minutes_scheduled","m_sum_duration_minutes_actual","m_sum_available_minutes_to_book","m_sum_days_to_book","m_max_days_to_book"
2183,7833,16632,67660,"2019-09-11",19,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,8,8
2183,7833,16632,67660,"2019-09-11",20,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,8,8
2183,7833,16632,67660,"2019-09-11",21,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,8,8
2183,7833,16632,67702,"2019-09-09",11,TRUE,1,1,1,1,45,0,0,0,0,45,45,60,216,216
2183,7833,16632,67702,"2019-09-10",11,TRUE,2,2,4,4,0,60,0,0,0,60,60,60,386,382
2183,7833,16632,67702,"2019-09-10",12,FALSE,1,1,4,4,0,60,0,0,0,60,60,60,4,4
2183,7833,16632,67702,"2019-09-10",13,FALSE,1,1,4,4,0,60,0,0,0,60,60,60,4,4
2183,7833,16632,67702,"2019-09-10",14,TRUE,1,1,4,4,0,30,0,0,0,30,30,60,4,4
2183,7833,16632,67730,"2019-09-10",11,TRUE,1,1,2,2,60,0,0,0,0,60,60,60,382,382
2183,7833,16632,67730,"2019-09-11",9,FALSE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",10,TRUE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",11,TRUE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",12,FALSE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",13,FALSE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",14,TRUE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",15,TRUE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",16,FALSE,1,1,6,6,0,0,60,0,0,60,60,60,112,112
2183,7833,16632,67730,"2019-09-11",17,FALSE,1,1,6,6,0,0,0,0,0,0,0,60,112,112
2183,7833,16632,67754,"2019-09-11",15,TRUE,1,1,1,1,60,0,0,0,0,60,58,60,5,5
2183,7833,16632,67773,"2019-09-09",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,105,105
2183,7833,16632,67773,"2019-09-09",13,FALSE,1,1,1,1,15,0,0,0,0,15,15,60,105,105
2183,7833,16632,67786,"2019-09-06",13,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,192,192
2183,7833,16632,67786,"2019-09-06",14,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,71,71
2183,7833,16632,67786,"2019-09-10",11,TRUE,1,1,1,1,60,0,0,0,0,60,0,60,5,5
2183,7833,16632,67790,"2019-09-10",10,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,14,14
2183,7833,16632,67790,"2019-09-10",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,14,14
2183,7833,16632,67790,"2019-09-10",12,FALSE,1,1,1,1,0,0,0,0,0,0,0,60,14,14
2183,7833,16632,67790,"2019-09-10",17,FALSE,1,1,1,1,30,0,0,0,0,30,27,60,1,1
2183,7833,16632,67790,"2019-09-10",18,FALSE,1,1,1,1,50,0,0,0,0,50,50,60,1,1
2183,7833,16632,67799,"2019-09-03",15,TRUE,1,1,2,2,30,0,0,0,0,30,29,60,1,1
2183,7833,16632,67799,"2019-09-03",16,FALSE,1,1,2,2,30,0,0,0,0,30,30,60,1,1
2183,7833,16632,67799,"2019-09-05",10,TRUE,1,1,1,1,60,0,0,0,0,60,0,60,168,168
2183,7833,16632,67799,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,1,1
2183,7833,16632,67799,"2019-09-11",9,FALSE,1,1,1,1,30,0,0,0,0,30,31,60,7,7
2183,7833,16632,67799,"2019-09-11",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,7,7
2183,7833,16632,67799,"2019-09-11",15,TRUE,1,1,1,1,60,0,0,0,0,60,58,60,6,6
2183,7833,16632,67811,"2019-09-02",16,FALSE,1,1,1,1,30,0,0,0,0,30,31,60,3,3
2183,7833,16632,67811,"2019-09-09",17,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,7833,16632,67811,"2019-09-10",13,FALSE,1,1,1,1,60,0,0,0,0,60,58,60,595,595
2183,7833,16632,67811,"2019-09-11",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,7833,16632,68371,"2019-09-09",14,TRUE,1,1,1,1,45,0,0,0,0,45,45,60,3,3
2183,7833,16632,68371,"2019-09-10",14,TRUE,1,1,2,2,60,0,0,0,0,60,0,60,33,33
2183,7833,16632,68371,"2019-09-11",9,FALSE,1,1,1,1,30,0,0,0,0,30,34,60,848,848
2183,7833,16632,68371,"2019-09-11",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,848,848
2183,7833,16632,68806,"2019-09-03",10,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,14,14
2183,7833,16632,68806,"2019-09-06",11,TRUE,1,1,1,1,30,0,0,0,0,30,34,60,284,284
2183,7833,16632,68806,"2019-09-09",9,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,14,14
2183,7833,16632,68806,"2019-09-09",10,TRUE,1,1,1,1,0,0,0,0,0,0,0,60,14,14
2183,7833,16632,68806,"2019-09-10",10,TRUE,1,1,1,1,60,0,0,0,0,60,58,60,14,14
2183,7833,16632,68806,"2019-09-10",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,14,14
2183,7833,16632,68806,"2019-09-10",12,FALSE,1,1,1,1,0,0,0,0,0,0,0,60,14,14
2183,7833,16632,68806,"2019-09-11",11,TRUE,1,1,2,2,30,0,0,0,0,30,34,60,8,8
2183,8998,10171,39774,"2019-09-05",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,39,39
2183,8998,10171,39774,"2019-09-05",12,FALSE,1,1,1,1,15,0,0,0,0,15,15,60,39,39
2183,8998,10171,39775,"2019-09-02",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,10171,39775,"2019-09-03",16,FALSE,1,1,1,1,30,0,0,0,0,30,33,60,40,40
2183,8998,10171,39775,"2019-09-03",17,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,40,40
2183,8998,10171,39775,"2019-09-03",18,FALSE,1,1,2,2,30,0,0,0,0,30,30,60,5,5
2183,8998,10171,39775,"2019-09-05",11,TRUE,1,1,1,1,25,0,0,0,0,25,25,60,3,3
2183,8998,10171,39775,"2019-09-09",10,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,3,3
2183,8998,10171,39776,"2019-09-03",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,18,18
2183,8998,10171,39776,"2019-09-03",12,FALSE,1,1,1,1,15,0,0,0,0,15,15,60,18,18
2183,8998,10171,39776,"2019-09-04",9,FALSE,1,1,1,1,30,0,0,0,0,30,32,60,6,6
2183,8998,10171,39776,"2019-09-04",16,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,6,6
2183,8998,10171,39776,"2019-09-05",11,TRUE,1,1,1,1,25,0,0,0,0,25,26,60,1,1
2183,8998,10171,39776,"2019-09-10",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,25,25
2183,8998,10171,39776,"2019-09-10",12,FALSE,1,1,1,1,15,0,0,0,0,15,15,60,25,25
2183,8998,10171,39776,"2019-09-10",13,FALSE,1,1,2,2,60,0,0,0,0,60,54,60,5,5
2183,8998,10171,39776,"2019-09-11",10,TRUE,1,1,1,1,30,0,0,0,0,30,28,60,1,1
2183,8998,10171,39777,"2019-09-09",17,FALSE,1,1,1,1,25,0,0,0,0,25,25,60,0,0
2183,8998,10171,39778,"2019-09-09",9,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,6,6
2183,8998,10171,39778,"2019-09-09",10,TRUE,1,1,1,1,45,0,0,0,0,45,44,60,6,6
2183,8998,10171,39778,"2019-09-09",16,FALSE,1,1,1,1,60,0,0,0,0,60,0,60,3,3
2183,8998,10171,39779,"2019-09-02",9,FALSE,1,1,1,1,15,0,0,0,0,15,17,60,1387,1387
2183,8998,10171,39779,"2019-09-02",17,FALSE,1,1,1,1,60,0,0,0,0,60,58,60,0,0
2183,8998,10171,39779,"2019-09-05",13,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,25,25
2183,8998,10171,39779,"2019-09-09",9,FALSE,1,1,1,1,15,0,0,0,0,15,16,60,1394,1394
2183,8998,10171,39779,"2019-09-09",13,FALSE,1,1,1,1,30,0,0,0,0,30,31,60,64,64
2183,8998,10171,39779,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,6,6
2183,8998,10171,39779,"2019-09-10",11,TRUE,1,1,1,1,15,0,0,0,0,15,15,60,6,6
2183,8998,10171,39779,"2019-09-11",13,FALSE,1,1,2,2,60,0,0,0,0,60,0,60,37,37
2183,8998,10171,39999,"2019-09-04",9,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,23,23
2183,8998,10171,39999,"2019-09-04",10,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,23,23
2183,8998,10171,39999,"2019-09-04",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,23,23
2183,8998,10171,39999,"2019-09-04",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,23,23
2183,8998,10171,39999,"2019-09-12",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,3,3
2183,8998,10208,39918,"2019-09-03",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,18,18
2183,8998,10208,39918,"2019-09-03",12,FALSE,1,1,1,1,15,0,0,0,0,15,15,60,18,18
2183,8998,10208,39918,"2019-09-06",9,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,4,4
2183,8998,10208,39918,"2019-09-06",13,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,15,15
2183,8998,10208,39918,"2019-09-09",17,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,5,5
2183,8998,10208,39918,"2019-09-10",10,TRUE,1,1,1,1,25,0,0,0,0,25,25,60,4,4
2183,8998,10208,39918,"2019-09-10",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,19,19
2183,8998,10208,39918,"2019-09-10",16,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,10208,39918,"2019-09-10",17,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,10208,39918,"2019-09-11",11,TRUE,1,1,1,1,25,0,0,0,0,25,25,60,3,3
2183,8998,10208,39918,"2019-09-11",13,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,1,1
2183,8998,10208,39921,"2019-09-05",15,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,2,2
2183,8998,10208,39921,"2019-09-05",16,FALSE,1,1,1,1,0,0,0,0,0,0,0,60,2,2
2183,8998,10208,39921,"2019-09-10",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,10208,39922,"2019-09-02",12,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,13,13
2183,8998,10208,39922,"2019-09-05",16,FALSE,1,1,1,1,60,0,0,0,0,60,0,60,577,577
2183,8998,10208,39922,"2019-09-09",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,25,25
2183,8998,10208,39922,"2019-09-09",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,25,25
2183,8998,10208,39922,"2019-09-10",11,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,1,1
2183,8998,10208,39922,"2019-09-10",12,FALSE,1,1,2,2,30,0,0,0,0,30,30,60,1,1
2183,8998,10208,39922,"2019-09-11",13,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,400,400
2183,8998,10208,39922,"2019-09-11",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,400,400
2183,8998,10208,39923,"2019-09-03",10,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,1,1
2183,8998,10208,39923,"2019-09-04",10,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,6,6
2183,8998,10208,39923,"2019-09-04",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,6,6
2183,8998,10208,39923,"2019-09-04",12,FALSE,1,1,1,1,60,0,0,0,0,60,0,60,5,5
2183,8998,10208,39923,"2019-09-10",10,TRUE,1,1,1,1,60,0,0,0,0,60,0,60,8,8
2183,8998,10208,39923,"2019-09-10",16,FALSE,1,1,1,1,30,0,0,0,0,30,29,60,4,4
2183,8998,10208,39923,"2019-09-11",13,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,400,400
2183,8998,10208,39923,"2019-09-11",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,400,400
2183,8998,10208,74033,"2019-09-03",10,TRUE,1,1,1,1,30,0,0,0,0,30,26,60,5,5
2183,8998,10208,74033,"2019-09-03",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,10208,74033,"2019-09-09",12,FALSE,1,1,1,1,15,0,0,0,0,15,12,60,5,5
2183,8998,10208,74033,"2019-09-09",13,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,5,5
2183,8998,10208,74033,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,6,6
2183,8998,10208,74033,"2019-09-10",11,TRUE,1,1,1,1,15,0,0,0,0,15,15,60,6,6
2183,8998,10208,74033,"2019-09-11",14,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,1,1
2183,8998,10208,74034,"2019-09-04",15,TRUE,1,1,1,1,45,0,0,0,0,45,45,60,1,1
2183,8998,10208,74034,"2019-09-05",15,TRUE,1,1,1,1,30,0,0,0,0,30,25,60,2,2
2183,8998,10208,74034,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,2,2
2183,8998,10208,74034,"2019-09-11",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,6,6
2183,8998,140827,226309,"2019-09-05",14,TRUE,1,1,1,1,30,0,0,0,0,30,34,60,43,43
2183,8998,140827,226309,"2019-09-05",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,43,43
2183,8998,140827,226309,"2019-09-09",11,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,0,0
2183,8998,140827,226309,"2019-09-09",12,FALSE,1,1,2,2,30,0,0,0,0,30,30,60,0,0
2183,8998,140827,226309,"2019-09-10",13,FALSE,1,1,3,3,60,0,0,0,0,60,60,60,243,243
2183,8998,140827,226309,"2019-09-10",14,TRUE,1,1,3,3,30,0,0,0,0,30,30,60,243,243
2183,8998,140827,226310,"2019-09-03",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,140827,226310,"2019-09-05",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,3,3
2183,8998,140827,226310,"2019-09-06",16,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,0,0
2183,8998,140827,226310,"2019-09-09",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,6,6
2183,8998,140827,226311,"2019-09-03",14,TRUE,1,1,2,2,55,0,0,0,0,55,55,60,5,5
2183,8998,140827,226311,"2019-09-04",15,TRUE,1,1,1,1,60,0,0,0,0,60,59,60,14,14
2183,8998,140827,226311,"2019-09-04",17,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,301,301
2183,8998,140827,226311,"2019-09-05",16,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,140827,226311,"2019-09-05",17,FALSE,1,1,1,1,0,0,0,0,0,0,0,60,0,0
2183,8998,140827,226311,"2019-09-06",13,FALSE,1,1,1,1,30,0,0,0,0,30,29,60,133,133
2183,8998,140827,226311,"2019-09-06",14,TRUE,1,1,1,1,15,0,0,0,0,15,15,60,133,133
2183,8998,140827,226311,"2019-09-11",17,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,308,308
2183,8998,140827,226311,"2019-09-12",9,FALSE,1,1,1,1,30,0,0,0,0,30,28,60,2,2
2183,8998,140827,226311,"2019-09-12",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,2,2
2183,8998,140827,226312,"2019-09-03",15,TRUE,1,1,1,1,30,0,0,0,0,30,27,60,2,2
2183,8998,140827,226312,"2019-09-03",16,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,2,2
2183,8998,140827,226312,"2019-09-04",9,FALSE,1,1,1,1,30,0,0,0,0,30,29,60,2,2
2183,8998,140827,226312,"2019-09-09",11,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,5,5
2183,8998,140827,226312,"2019-09-09",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,4,4
2183,8998,140827,226312,"2019-09-10",9,FALSE,1,1,1,1,30,0,0,0,0,30,31,60,4,4
2183,8998,140827,226313,"2019-09-02",13,FALSE,1,1,6,6,0,0,60,0,0,60,0,60,38,38
2183,8998,140827,226313,"2019-09-04",12,FALSE,1,1,1,1,60,0,0,0,0,60,59,60,7,7
2183,8998,140827,226313,"2019-09-05",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,9,9
2183,8998,140827,226313,"2019-09-05",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,9,9
2183,8998,140827,226313,"2019-09-05",14,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,9,9
2183,8998,140827,226313,"2019-09-09",10,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,4,4
2183,8998,140827,226313,"2019-09-09",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,4,4
2183,8998,140827,226313,"2019-09-09",15,TRUE,1,1,1,1,25,0,0,0,0,25,25,60,1,1
2183,8998,140827,226313,"2019-09-10",16,FALSE,1,1,1,1,30,0,0,0,0,30,32,60,30,30
2183,8998,140827,226314,"2019-09-04",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,2,2
2183,8998,140827,226314,"2019-09-05",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,3,3
2183,8998,140827,226314,"2019-09-05",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,2,2
2183,8998,140827,226315,"2019-09-02",12,FALSE,1,1,2,2,60,0,0,0,0,60,0,60,3,3
2183,8998,140827,226315,"2019-09-03",13,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,21,21
2183,8998,140827,226315,"2019-09-03",14,TRUE,1,1,1,1,50,0,0,0,0,50,50,60,21,21
2183,8998,140827,226315,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,2,2
2183,8998,140827,226316,"2019-09-10",15,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,5,5
2183,8998,140827,226316,"2019-09-12",7,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,2,2
2183,8998,140827,226317,"2019-09-04",9,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,23,23
2183,8998,140827,226317,"2019-09-04",10,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,23,23
2183,8998,140827,226317,"2019-09-04",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,23,23
2183,8998,140827,226317,"2019-09-04",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,23,23
2183,8998,140827,226317,"2019-09-05",11,TRUE,1,1,1,1,25,0,0,0,0,25,24,60,3,3
2183,8998,140827,226318,"2019-09-06",16,FALSE,1,1,1,1,60,0,0,0,0,60,59,60,0,0
2183,8998,140827,226318,"2019-09-11",15,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,1,1
2183,8998,140827,226319,"2019-09-02",15,TRUE,1,1,1,1,60,0,0,0,0,60,59,60,12,12
2183,8998,140827,226319,"2019-09-03",15,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,1,1
2183,8998,140827,226319,"2019-09-09",11,TRUE,1,1,2,2,30,0,0,0,0,30,28,60,5,5
2183,8998,140827,226319,"2019-09-09",14,TRUE,1,1,1,1,60,0,0,0,0,60,59,60,63,63
2183,8998,140827,226319,"2019-09-11",13,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,140827,226320,"2019-09-09",10,TRUE,1,1,1,1,45,0,0,0,0,45,45,60,6,6
2183,8998,140827,226320,"2019-09-09",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,6,6
2183,8998,140827,226320,"2019-09-11",15,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,6,6
2183,8998,140827,226321,"2019-09-02",14,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,6,6
2183,8998,140827,226321,"2019-09-02",15,TRUE,1,1,2,2,30,0,0,0,0,30,30,60,6,6
2183,8998,140827,226321,"2019-09-06",13,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,140827,226321,"2019-09-06",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,4,4
2183,8998,140827,226321,"2019-09-09",10,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,7,7
2183,8998,140827,226321,"2019-09-09",11,TRUE,1,1,1,1,15,0,0,0,0,15,15,60,7,7
2183,8998,140827,226321,"2019-09-10",13,FALSE,1,1,1,1,30,0,0,0,0,30,25,60,0,0
2183,8998,140827,226321,"2019-09-11",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,140827,226322,"2019-09-02",15,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,12,12
2183,8998,140827,226322,"2019-09-03",11,TRUE,1,1,1,1,60,0,0,0,0,60,59,60,1,1
2183,8998,140827,226322,"2019-09-03",15,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,1,1
2183,8998,140827,226322,"2019-09-03",16,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,140827,226322,"2019-09-09",10,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,4,4
2183,8998,140827,226322,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,1,1
2183,8998,140827,226322,"2019-09-10",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,140827,226323,"2019-09-03",13,FALSE,1,1,1,1,30,0,0,0,0,30,29,60,1,1
2183,8998,140827,226323,"2019-09-04",14,TRUE,1,1,1,1,30,0,0,0,0,30,28,60,5,5
2183,8998,140827,226323,"2019-09-05",10,TRUE,1,1,2,2,30,0,0,0,0,30,29,60,1,1
2183,8998,140827,226323,"2019-09-05",14,TRUE,1,1,1,1,60,0,0,0,0,60,57,60,3,3
2183,8998,140827,226323,"2019-09-09",10,TRUE,1,1,1,1,30,0,0,0,0,30,33,60,4,4
2183,8998,140827,226323,"2019-09-09",15,TRUE,1,1,1,1,10,0,0,0,0,10,10,60,4,4
2183,8998,140827,226323,"2019-09-10",9,FALSE,1,1,1,1,30,0,0,0,0,30,31,60,39,39
2183,8998,140827,226323,"2019-09-10",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,39,39
2183,8998,140827,226323,"2019-09-10",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,1,1
2183,8998,140827,226323,"2019-09-10",12,FALSE,1,1,1,1,10,0,0,0,0,10,10,60,1,1
2183,8998,140827,226323,"2019-09-10",14,TRUE,1,1,1,1,30,0,0,0,0,30,32,60,6,6
2183,8998,140827,226323,"2019-09-10",15,TRUE,1,1,1,1,15,0,0,0,0,15,15,60,6,6
2183,8998,140827,226323,"2019-09-11",12,FALSE,1,1,1,1,30,0,0,0,0,30,27,60,1,1
2183,8998,140827,226323,"2019-09-12",10,TRUE,2,2,1,1,45,0,0,0,0,45,42,60,3,2
2183,8998,140827,226324,"2019-09-04",15,TRUE,1,1,1,1,60,0,0,0,0,60,58,60,218,218
2183,8998,140827,226324,"2019-09-05",9,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,451,451
2183,8998,140827,226324,"2019-09-05",10,TRUE,2,2,1,1,60,0,0,0,0,60,59,60,453,451
2183,8998,140827,226324,"2019-09-09",13,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,201,201
2183,8998,140827,226324,"2019-09-09",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,201,201
2183,8998,140827,226324,"2019-09-11",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,8998,140827,226324,"2019-09-12",9,FALSE,1,1,1,1,30,0,0,0,0,30,28,60,458,458
2183,8998,140827,226324,"2019-09-12",10,TRUE,1,1,1,1,0,0,0,0,0,0,0,60,458,458
2183,9001,10177,39788,"2019-09-04",10,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,440,440
2183,9001,10177,39788,"2019-09-04",11,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,440,440
2183,9001,10177,39788,"2019-09-06",11,TRUE,1,1,1,1,60,0,0,0,0,60,60,60,2,2
2183,9001,10177,39788,"2019-09-06",12,FALSE,1,1,1,1,40,0,0,0,0,40,45,60,366,366
2183,9001,10177,39788,"2019-09-11",15,TRUE,1,1,1,1,30,0,0,0,0,30,35,60,7,7
2183,9001,10177,39788,"2019-09-11",16,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,7,7
2183,9001,10177,39789,"2019-09-03",17,FALSE,1,1,1,1,35,0,0,0,0,35,35,60,7,7
2183,9001,10177,39789,"2019-09-04",14,TRUE,1,1,1,1,30,0,0,0,0,30,32,60,436,436
2183,9001,10177,39789,"2019-09-09",13,FALSE,1,1,1,1,60,0,0,0,0,60,60,60,4,4
2183,9001,10177,39789,"2019-09-10",10,TRUE,1,1,1,1,60,0,0,0,0,60,0,60,5,5
2183,9001,10177,39789,"2019-09-10",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,181,181
2183,9001,10177,39789,"2019-09-11",14,TRUE,1,1,4,4,0,30,0,0,0,30,31,60,14,14
2183,9001,10177,39789,"2019-09-11",15,TRUE,1,1,4,4,0,60,0,0,0,60,60,60,14,14
2183,9001,10177,39789,"2019-09-11",16,FALSE,1,1,4,4,0,60,0,0,0,60,60,60,14,14
2183,9001,10177,39789,"2019-09-11",17,FALSE,1,1,4,4,0,30,0,0,0,30,30,60,14,14
2183,9001,10177,39791,"2019-09-03",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,0,0
2183,9001,10177,39791,"2019-09-04",11,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,377,377
2183,9001,10177,39791,"2019-09-05",15,TRUE,1,1,1,1,30,0,0,0,0,30,29,60,2,2
2183,9001,10177,39791,"2019-09-06",11,TRUE,1,1,1,1,30,0,0,0,0,30,28,60,206,206
2183,9001,10177,39791,"2019-09-06",14,TRUE,1,1,1,1,60,0,0,0,0,60,0,60,1,1
2183,9001,10177,39791,"2019-09-09",13,FALSE,1,1,1,1,55,0,0,0,0,55,55,60,304,304
2183,9001,10177,39791,"2019-09-10",12,FALSE,1,1,1,1,30,0,0,0,0,30,30,60,891,891
2183,9001,10177,39791,"2019-09-10",13,FALSE,1,1,1,1,15,0,0,0,0,15,15,60,891,891
2183,9001,10177,39791,"2019-09-10",14,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,5,5
2183,9001,10177,39791,"2019-09-10",15,TRUE,1,1,1,1,30,0,0,0,0,30,30,60,5,5
2183,9001,10177,39792,"2019-09-03",10,TRUE,1,1,1,1,30,0,0,0,0,30,31,60,469,469
